Step,Latitude,Longitude,Altitude(ft),ClimbRate(ft/min),WindEffect,Turbulence,Weather
1544,41.75938939235867,-90.6951168805044,33830.57220623081,246.30812385995978,-36.73932365332075,-290.7630649852149,Storm
1545,41.76023577224989,-90.69180448084201,33834.69716668714,247.49762737978313,33.17042272170525,-148.13907649223475,Storm
1546,41.75985236743472,-90.69095165059238,33838.70787725703,240.64263419360623,-19.898301542843853,274.54860905029034,Storm
1547,41.7597947741482,-90.68944719728546,33842.66415108596,237.37642973595368,-40.3858729430261,203.88096399865606,Storm
1548,41.7591000777281,-90.68921695024571,33846.598048781365,236.03386172408054,-124.58375770029954,103.47629881501729,Storm
1549,41.762401225550335,-90.68099501472128,33850.61773272136,241.18103639965548,190.8027817755774,-238.86413947623794,Storm
1550,41.75867375992897,-90.68683030608405,33854.62610173734,240.50214095888504,-196.6720231091232,-39.85032442043138,Storm
1551,41.75915826451974,-90.68424165702255,33858.57330015542,236.83190508451634,-162.94980677945313,149.03060980573883,Storm
1552,41.762593239670394,-90.67575206684127,33862.53863785289,237.92026184831386,165.81946553942356,-39.58741637474469,Storm
1553,41.7601171740111,-90.6790845582799,33866.5069540504,238.09897185043428,-96.51534313782362,-39.35800859603415,Storm
1554,41.76212340114136,-90.67345246413943,33870.56203717706,243.3049875994545,89.37912714000038,-294.5675030517774,Storm
1555,41.761734708255375,-90.67261021003144,33874.55799726761,239.7576054333029,35.781595793878864,67.97501093242744,Storm
1556,41.7620749277125,-90.67031013123723,33878.59692593905,242.33572028595384,55.0752987583742,-154.78675201147368,Storm
1557,41.7625276680459,-90.66778501069048,33882.689581127204,245.5593112893398,85.6210893512507,-245.16510820093416,Storm
1558,41.76061582092573,-90.66998906505084,33886.66732881845,238.66486147474725,-120.29186541327968,226.48202799268915,Storm
1559,41.76292091461024,-90.66375923780186,33890.74249658126,244.510065768742,95.48926029062653,-291.7526675931928,Storm
1560,41.76110680947629,-90.66576780818981,33894.83151643834,245.34119142460042,-100.64949585207992,-171.35611020410127,Storm
1561,41.76134381217444,-90.66367416291355,33898.933584673076,246.1240940840156,-91.67746878521098,-151.46413783206816,Storm
1562,41.760657974472736,-90.663426198437,33903.00561264273,244.32167817909604,-174.9894817028617,-24.63569004190782,Storm
1563,41.76348608561638,-90.65615033626975,33907.027816685295,241.33224255382916,93.09338991446606,64.03903483046184,Storm
1564,41.763393920819105,-90.65471502598433,33911.11414160635,245.17949526327482,69.14866743923193,-251.31049287825653,Storm
1565,41.7646556794129,-90.65057186891678,33915.08587194134,238.30382009919776,180.5962840707149,203.09510030581492,Storm
1566,41.76421736027365,-90.64982886731534,33918.984519080666,233.91882835958265,122.03612739826508,193.7902830250605,Storm
1567,41.764875123459674,-90.64689370106332,33922.870020559596,233.13008873570396,173.08420325310453,26.552379668218634,Storm
1568,41.76209269192609,-90.65083892425052,33926.7167376517,230.80302552642073,-119.88719285294964,70.07016471152468,Storm
1569,41.76441037225676,-90.64458392370922,33930.505424330906,227.3212007521092,97.15259746717561,142.75043601241526,Storm
1570,41.76367192480624,-90.6444411787303,33934.37845366871,232.38176026797592,8.579609666752049,-258.9247683998532,Storm
1571,41.76321786289077,-90.64372966268128,33938.130799896964,225.14077369532757,-51.554824627948875,252.45996507801442,Storm
1572,41.76421848920355,-90.64010877017577,33941.881704332925,225.05426615768042,33.77956390297041,22.999165953428076,Storm
1573,41.76310339004953,-90.64071932860385,33945.64896139297,226.03542360281008,-92.45859424712259,-78.93064805005267,Storm
1574,41.76575664277609,-90.63379318327077,33949.363859028665,222.89385814153525,158.1384356612677,99.87782851610143,Storm
1575,41.765472088953956,-90.63274265103507,33953.083942935205,223.20503439246357,114.95481070093314,-27.392746159406897,Storm
1576,41.76499081215225,-90.63208556475853,33956.84051350069,225.39423392892093,52.09888778246318,-150.9698347540755,Storm
1577,41.765438949023036,-90.62956965113699,33960.58556559024,224.70312537287788,82.18433211339453,-43.4391997779976,Storm
1578,41.76453457018864,-90.62975876892584,33964.281847280094,221.77690139121097,-22.98179407410177,89.59339474612898,Storm
1579,41.766656793042735,-90.62389468333768,33968.0582098137,226.58175201635424,174.51224858757064,-261.5961920348274,Storm
1580,41.76635792593371,-90.62287277767575,33971.83814636295,226.79619295480663,129.89729493880304,-124.57013375268414,Storm
1581,41.76498191322983,-90.62400516320356,33975.683591812114,230.7267269501071,-22.43221819744886,-286.85200273499464,Storm
1582,41.76455770215062,-90.62323394548203,33979.4813132558,227.86328662080643,-79.5815688662748,1.5787455780782693,Storm
1583,41.76372550457614,-90.62327870075102,33983.255654889515,226.46049802298884,-177.5295690610244,-5.342562370100893,Storm
1584,41.76735652520967,-90.61439701960401,33987.084161247345,229.7103814696085,170.84425154337094,-236.76406913531687,Storm
1585,41.766853128034015,-90.61378417407536,33990.885190937835,228.0617814295978,105.77629123020176,-54.197367974404415,Storm
1586,41.76656334240728,-90.61274410544885,33994.70198832273,229.0078430937423,62.06948580973523,-143.85804120886237,Storm
1587,41.76472789902682,-90.61479535232982,33998.54625054119,230.65573310744946,-136.20309498345668,-203.72243143726413,Storm
1588,41.76451918018671,-90.61359315013009,34002.40572566147,231.56850721675664,-171.80322174274215,-188.61197705925417,Storm
1589,41.767041372371565,-90.60692912588041,34006.1399650261,224.05436187799245,65.68775399558729,229.01436710610483,Storm
1590,41.767788280001454,-90.60381567074069,34009.8251530641,221.1112822798075,125.65027423646472,111.08058592469047,Storm
1591,41.76512078714021,-90.60753101658321,34013.53556155551,222.62450948439275,-155.82725463555892,-126.4875322224301,Storm
1592,41.76606556961533,-90.604021811753,34017.26018996586,223.4777046211263,-76.07724987101241,-150.02583216142727,Storm
1593,41.767033647180355,-90.600466016743,34020.938217925715,220.68167759113916,6.002263883889242,21.332288927803518,Storm
1594,41.76654845086968,-90.59981676948439,34024.62017257632,220.91727903607116,-57.24560993155592,-87.72650475813839,Storm
1595,41.768582411788095,-90.5941292077676,34028.21038634189,215.4128259344932,131.42223916243256,173.57570899181138,Storm
1596,41.766646655150666,-90.5963810811625,34031.707768247434,209.84291433268936,-76.88166732770173,248.27306632395562,Storm
1597,41.769374014319425,-90.58930672294501,34035.24120739956,212.00634912742842,181.1260068010024,-103.9544747819755,Storm
1598,41.767127736474066,-90.59217963875577,34038.747614405926,210.3844203820413,-58.23002048277806,3.380492053175317,Storm
1599,41.769621802356504,-90.58557186711094,34042.16123720699,204.81736806346274,176.4483250134694,225.79165988538693,Storm
1600,41.76641487338418,-90.59036608517563,34045.600139574526,206.3341420521543,-158.97281496656407,-64.36155403715026,Storm
1601,41.768365368720325,-90.58484545462338,34049.019956523836,205.1890169585523,21.34847589990875,1.8794835309240057,Storm
1602,41.76707461866055,-90.58580731486298,34052.354583419,200.07761370979532,-122.45477282524293,215.2900627008928,Storm
1603,41.769154211948255,-90.58002848840759,34055.628360961055,196.42665252330892,70.77631319873495,202.74502491108217,Storm
1604,41.770028788361145,-90.57665969570185,34058.862362315915,194.04008129155454,143.50571173978886,149.01351219944388,Storm
1605,41.76849785607622,-90.57810192039175,34062.08288954882,193.23163397436883,-24.315759500113074,66.32805300925475,Storm
1606,41.76752975772318,-90.57841847721787,34065.27203058411,191.34846211704462,-135.85383755210273,104.18725048494463,Storm
1607,41.76775259154913,-90.576353169686,34068.42991108428,189.47283001001216,-128.2986977042877,116.36975430609408,Storm
1608,41.76810125359667,-90.57403620571098,34071.6742836997,194.66235692528375,-108.16073569841254,-229.469219909868,Storm
1609,41.7679912813417,-90.57263651034094,34074.99741403035,199.3878198393359,-133.88620394281702,-298.8047188685578,Storm
1610,41.77035238428002,-90.56629466458435,34078.24140589106,194.639511642206,87.49584714141207,139.44062943502746,Storm
1611,41.76968444163573,-90.56601090999295,34081.55515457696,198.82492115420536,5.973339965303779,-203.18231936676978,Storm
1612,41.7681062080136,-90.56754773735727,34084.93779646228,202.95851311917937,-166.5782649957241,-288.52262013762777,Storm
1613,41.7685822657989,-90.56497598190671,34088.20287879326,195.904939858359,-133.7007292139117,234.51332098988803,Storm
1614,41.76903270288531,-90.56245546785391,34091.50112938721,197.89503563702726,-103.3852633193273,-87.4372036696706,Storm
1615,41.768635219883905,-90.56163079397678,34094.83393167457,199.96813724183724,-157.8618062074667,-166.58321715109784,Storm
1616,41.77043801865658,-90.55640555655147,34098.11527579258,196.88064708079546,7.6898283120820565,64.65160985739152,Storm
1617,41.7694898120576,-90.55668232986946,34101.47382656015,201.5130460539067,-101.85907433351558,-265.36070446492965,Storm
1618,41.77021981670492,-90.55360268069487,34104.84521162136,202.28310367258578,-43.58685234904053,-159.47797744419952,Storm
1619,41.76968118334881,-90.55306030752713,34108.0894313032,194.65318091025404,-112.17843070807922,275.9176816280732,Storm
1620,41.771415452027064,-90.54797213029065,34111.32542543764,194.1596480663023,46.52019437028963,34.12706590325752,Storm
1621,41.77076063292493,-90.54766212861496,34114.56245713263,194.22190169990952,-33.68995859067124,-42.63339994191347,Storm
1622,41.77140843495366,-90.54474688467754,34117.74096564661,190.71051083881366,16.362001535232338,117.85788422166434,Storm
1623,41.77220068175052,-90.54154275120386,34120.98043573214,194.36820513172816,80.85843847273179,-196.98365537673027,Storm
1624,41.77153983080157,-90.54124481322181,34124.206080267264,193.53867210721745,0.04510083065079584,-52.82514297953881,Storm
1625,41.773168770085825,-90.53636729477334,34127.38386444809,190.6670508496846,148.21078650775365,78.85135273102583,Storm
1626,41.77196396091388,-90.53715727323726,34130.628756173406,194.69350351859413,13.00162656639273,-230.76321469264957,Storm
1627,41.772403778632984,-90.5346579979191,34133.91351423748,197.0854838444975,42.25515572936459,-229.67765659185994,Storm
1628,41.77147733580543,-90.53489124369425,34137.22901549869,198.93007567274225,-65.11736977369918,-214.2948211114009,Storm
1629,41.773044086518745,-90.53013810238765,34140.56025781061,199.87453871541956,76.82945880974756,-176.24873169830843,Storm
1630,41.77199051185087,-90.53062561184345,34143.76974438171,192.5691942657499,-43.256250724789595,237.40486657126723,Storm
1631,41.77138762231919,-90.53021175102684,34146.97151877449,192.1064635668779,-118.27344664041189,4.683038375267472,Storm
1632,41.77239472585774,-90.52657790406978,34150.2477660869,196.57483874451708,-32.291335533591194,-289.12557537256214,Storm
1633,41.77403595409484,-90.52167580771562,34153.56187824058,198.84672922105023,117.10324542912514,-258.57245621124014,Storm
1634,41.77290922415193,-90.52230962772148,34156.81365015756,195.10631501878981,-10.29799160921857,36.40697696336997,Storm
1635,41.77367319232196,-90.51916205150147,34160.00128070228,191.25783268325674,51.370582645834816,113.17897758472537,Storm
1636,41.77231985845707,-90.5202490793513,34163.26990412971,196.11740564561833,-98.69104659091397,-294.0127340049304,Storm
1637,41.77434782599987,-90.51457350438572,34166.47988229814,192.59869010599314,89.37746494196477,21.393959608547163,Storm
1638,41.77494580459076,-90.51175790732398,34169.598935504,187.14319235169566,134.4470812828995,192.83301774041655,Storm
1639,41.77512192087656,-90.50978603487243,34172.71220006957,186.79587393387976,137.33046711515328,-8.943204012275885,Storm
1640,41.77323041221623,-90.51194941231313,34175.744564811444,181.9418845126485,-66.54864166525374,174.93492155482198,Storm
1641,41.77384835751247,-90.50909388184068,34178.835580221195,185.46092458506405,-19.48235478829804,-189.93468215793928,Storm
1642,41.77561035956608,-90.50395023785352,34181.81557788825,178.7998600231809,141.9896078245897,229.5359260634084,Storm
1643,41.77420298493986,-90.50514534722598,34184.88198870427,183.98464896098235,-13.476097543931957,-254.5801636141275,Storm
1644,41.77403633270245,-90.50385901182084,34187.8492341545,178.03472701356367,-44.869564033227505,182.122595677562,Storm
1645,41.77623940688444,-90.4978332235769,34190.87358931445,181.46130959694483,160.70961141849148,-177.9163545014425,Storm
1646,41.77304748764583,-90.50259742217416,34193.790896966515,175.0384591239185,-173.21055518989138,226.41027187970315,Storm
1647,41.77448449538113,-90.4981037668236,34196.70302310532,174.7275683282406,-44.23802440844989,25.056578560537957,Storm
1648,41.776946421300885,-90.49156027510413,34199.69122169811,179.29191556701238,187.22632482030355,-260.06116325146627,Storm
1649,41.77581471250997,-90.492204052806,34202.728089035714,182.21204025620628,59.32720298083825,-255.53674645507976,Storm
1650,41.774870598621504,-90.49247264070297,34205.66327834594,176.1113586136463,-49.812428613399845,182.28872711606806,Storm
1651,41.77524989426614,-90.49009440953375,34208.49466273553,169.8830633754075,-26.611106897746254,298.3094123417702,Storm
1652,41.77589952490238,-90.48717550838131,34211.37273723523,172.68446998178368,23.623713978640865,-107.3027084184279,Storm
1653,41.77469101549369,-90.48797288731873,34214.26008355264,173.24077904437084,-111.95546963809875,-89.68767942830291,Storm
1654,41.775447985712574,-90.484839307001,34217.212725071775,177.15849114830857,-50.986690496179676,-258.7717933656234,Storm
1655,41.77558343184272,-90.48294877486074,34220.13426920975,175.2926482788857,-52.17032022929072,-21.456888156465027,Storm
1656,41.77714336848145,-90.47820926170333,34223.003749552474,172.16882056338176,89.09510089552185,94.03769083296476,Storm
1657,41.777234762520884,-90.4764068337445,34225.96194227889,177.4915635849103,83.50626209166171,-294.98179087388576,Storm
1658,41.77541765192577,-90.47842141505477,34228.84435687933,172.94487602645574,-112.93304016778558,97.01057303991388,Storm
1659,41.776630222227645,-90.47437663457106,34231.81369899867,178.16052716000772,-6.404252728101142,-296.8119145989924,Storm
1660,41.77805952575212,-90.46989838764215,34234.682462763616,172.12582589687108,121.79785697272894,163.6857439742024,Storm
1661,41.777182506261845,-90.47003278674273,34237.62990523749,176.84654843242524,19.367665197425055,-260.12200453423674,Storm
1662,41.778202172235474,-90.46637381491551,34240.51723699138,173.2399052332226,106.60601981303387,50.22815263881836,Storm
1663,41.77841123437346,-90.4643360507596,34243.33558426467,169.10083639749234,112.78399086318365,151.04819543750426,Storm
1664,41.77864268518013,-90.46225350926629,34246.14318797689,168.45622273325952,121.20082878313485,10.804839842774868,Storm
1665,41.77613925739254,-90.46564072496149,34248.90018019641,165.4195331709344,-143.870192722594,102.69448402781319,Storm
1666,41.77820713688745,-90.45988532609172,34251.601784852326,162.09627935496127,48.18951402078824,145.3519123194523,Storm
1667,41.77655204819893,-90.4615758635888,34254.36401564034,165.7338472807778,-132.0475975797059,-183.01488005982645,Storm
1668,41.77958144467108,-90.45389743076454,34257.04839019406,161.06247322325396,156.16380688773137,149.98667907124246,Storm
1669,41.77980000298448,-90.4518406742578,34259.68087896884,157.9493264863917,163.29139548012915,155.22919269835245,Storm
1670,41.77870299268112,-90.45241505498456,34262.28620030676,156.31928027533874,38.86212239612075,92.47964221672419,Storm
1671,41.78001816558039,-90.44816506930604,34264.87671655472,155.4309748777754,155.65116957600395,47.284052707164335,Storm
1672,41.77913850160942,-90.44830475736804,34267.534375270996,159.45952297647153,52.956529731354976,-206.11397039783964,Storm
1673,41.778651903620045,-90.44765831346682,34270.12421459223,155.39035927406417,-10.431511953558925,129.83826717485937,Storm
1674,41.77798727196032,-90.4473679369063,34272.776199369626,159.1190866437835,-91.62292067345383,-178.64749168527905,Storm
1675,41.778306090827435,-90.44511065929213,34275.45623162097,160.80193508060216,-74.46927671023377,-155.09962320429992,Storm
1676,41.77805771657016,-90.44398776792671,34278.12625081817,160.20115183197885,-114.03494518544166,-45.08949427914783,Storm
1677,41.780976702505015,-90.43653015617703,34280.77723891579,159.05928585755981,163.13540555341365,4.2357880432309685,Storm
1678,41.77824431240022,-90.44037529650667,34283.49931868802,163.32478633351434,-124.83184767387078,-253.81699837147556,Storm
1679,41.78042453788499,-90.43439520565717,34286.207703235385,162.50307284201347,78.46245805517009,-70.3207413381673,Storm
1680,41.781074519518256,-90.43147560251067,34288.85965753598,159.11725803565486,128.73237863414369,95.70646118446211,Storm
1681,41.78111944396156,-90.42976611374412,34291.54757400975,161.27498842674095,118.49658021654739,-136.83237634893075,Storm
1682,41.78085119627671,-90.42868296923385,34294.253930729436,162.3814031808302,76.94356898442322,-141.56280918376874,Storm
1683,41.781985316932136,-90.42479508804303,34296.90175172931,158.86925999267848,175.62739178011662,81.8245689200246,Storm
1684,41.77967437264252,-90.42779733674232,34299.58328265947,160.89185580976854,-70.19527992986318,-138.2928826246364,Storm
1685,41.779287314209576,-90.42695181372824,34302.19540908716,156.72758566149167,-123.6293659713426,116.78457533623668,Storm
1686,41.77954575274876,-90.4248152967699,34304.77986413495,155.06730286768206,-112.51375480082908,57.18195955649344,Storm
1687,41.77987671283195,-90.42253373672358,34307.3208675265,152.46020349261667,-94.14598922985707,97.18136687632114,Storm
1688,41.782225214065875,-90.41621709437575,34309.800676057646,148.78851186898657,125.97589141621569,166.81514588679187,Storm
1689,41.78215614290291,-90.41473559682171,34312.34623093404,152.7332925836608,104.34053237231268,-187.36655658464878,Storm
1690,41.779613559794605,-90.41820112315838,34314.82573185228,148.77005509433053,-164.64602120619253,119.36929709243134,Storm
1691,41.780880691289326,-90.41404722028898,34317.3175759097,149.51064344500412,-52.66111448225948,-40.59226415799162,Storm
1692,41.779679181232794,-90.41483060052208,34319.84400019188,151.58545693068643,-187.54036288264356,-144.25413043497048,Storm
1693,41.7798365729046,-90.41289617729852,34322.2707296066,145.60376488307793,-186.5294384502144,227.51146356074855,Storm
1694,41.780822736449444,-90.40930421032886,34324.69425335527,145.41142492043403,-102.64132671258781,34.402301743804856,Storm
1695,41.78015234942669,-90.4090253444944,34327.079405843426,143.10914928942756,-184.40827173554783,100.10843478339484,Storm
1696,41.78143582395454,-90.40483875555876,34329.38678933906,138.4430097384676,-70.78906169836245,238.7515121745995,Storm
1697,41.783843469754736,-90.3984038240784,34331.74578382947,141.53966942434005,155.24727557361433,-104.82562898295134,Storm
1698,41.78404212300924,-90.39638687768942,34333.99454937536,134.92593275324245,160.38435827618713,297.6946040992673,Storm
1699,41.783887224510444,-90.39507703480706,34336.19840391743,132.23127252412806,130.1662656495792,206.9228086531374,Storm
1700,41.78172887922586,-90.39777408549627,34338.40793797225,132.5720432896702,-100.39650555636403,46.021439314653776,Storm
1701,41.781149150364776,-90.39731390333847,34340.707737725555,137.98798519811982,-173.09763441305284,-243.04923790699817,Storm
1702,41.78502297958451,-90.38794660501904,34343.024346982806,138.99655543490923,199.55704481331622,-104.01645034445343,Storm
1703,41.784167427212054,-90.388038069884,34345.26906579237,134.68312857366294,99.27356481953854,183.99903181608988,Storm
1704,41.78475406707536,-90.38524515027743,34347.428059974336,129.53965091829232,143.20930840289168,298.57697844129393,Storm
1705,41.78243524235983,-90.38826315982851,34349.706711506005,136.7190918999605,-103.40140589725286,-275.7895038841802,Storm
1706,41.78326130491826,-90.3849913948317,34352.03859511441,139.91301650425686,-35.5233928021656,-221.95159810263183,Storm
1707,41.78185352483041,-90.38618731512744,34354.37634681124,140.26510180954364,-191.02964433517795,-83.74390371510833,Storm
1708,41.78504605670554,-90.37818261149722,34356.68693643123,138.63537719945182,113.49530043009457,39.70841473504254,Storm
1709,41.78330949808556,-90.38003608885724,34358.96252048582,136.5350432751436,-74.88880431585838,92.60520329563184,Storm
1710,41.783133741277425,-90.37876796259354,34361.336813495975,142.45758060945818,-107.19272787647571,-291.371132356749,Storm
1711,41.785410364529405,-90.3725950762096,34363.65380826972,139.01968642493017,105.74135457457095,74.24585091840544,Storm
1712,41.78554944390914,-90.37069727757019,34366.05881009977,144.30010980294682,104.92104980038397,-276.63718998740063,Storm
1713,41.78599599434994,-90.36818453680863,34368.40462138126,140.74867688940927,134.84785113226087,71.71572002178198,Storm
1714,41.78504837966894,-90.36846012629066,34370.717561712154,138.7764198537432,25.358140285056038,74.76842886871896,Storm
1715,41.786399813681044,-90.36413761838651,34373.00738519805,137.38940915349363,145.77329874734562,52.16190393534424,Storm
1716,41.78541316464059,-90.36449127658744,34375.1930764763,131.141476695054,32.38015195527174,294.40749423945954,Storm
1717,41.78626356621679,-90.36117083355508,34377.408216991,132.9084308822601,102.6920668274272,-34.62371672931886,Storm
1718,41.78621351597612,-90.35965129415646,34379.63853538851,133.81910385054573,82.95880001317107,-66.46171698492691,Storm
1719,41.784446712253406,-90.36156526172194,34381.83857486038,132.00236831210293,-108.4498150066004,58.11112613265567,Storm
1720,41.7873912212234,-90.35405660390198,34383.952020389646,126.80673175582616,171.2728392455806,257.4837120092776,Storm
1721,41.78519339637084,-90.35683261372715,34386.07882559565,127.60831236038543,-63.23788875780389,16.60647973301701,Storm
1722,41.78481960128018,-90.3559605640285,34388.10770445476,121.73273154614559,-115.34564057205552,297.3786656993301,Storm
1723,41.78804481174484,-90.34789050321922,34390.13389915046,121.5716817420494,192.4471631471743,89.70535782446842,Storm
1724,41.787485278779556,-90.34738992926984,34392.13012114268,119.77331953338876,121.76562387098937,129.06009677022,Storm
1725,41.78678753784448,-90.34716577126002,34394.233212002146,126.18545156767992,37.26328761578728,-267.99120180666137,Storm
1726,41.78638124476601,-90.346358717537,34396.28329652304,123.00507125355774,-18.094262978935575,104.87178130044634,Storm
1727,41.787419596278816,-90.34266237463144,34398.369262325956,125.15794817495406,71.01264555347387,-76.12642894656986,Storm
1728,41.78862352019738,-90.33863488691433,34400.51676682859,128.8502701579031,176.6767946632122,-199.5857806579314,Storm
1729,41.787005472463086,-90.34025134250297,34402.6073741522,125.4364394167614,0.1437784862242495,114.53038593049365,Storm
1730,41.78793986032927,-90.33676292689066,34404.6744724507,124.02589791018698,78.85432235672369,89.18337406128933,Storm
1731,41.78639975238699,-90.33822350289525,34406.816189463985,128.5030207969725,-89.88471461925593,-206.27605878802683,Storm
1732,41.78798964326796,-90.33342408125334,34408.91766319073,126.08842360491238,54.37613073068434,59.58126968366264,Storm
1733,41.78631058842929,-90.33516255105073,34410.97811179977,123.6269165424486,-128.2575958843036,123.083487342338,Storm
1734,41.787561134782536,-90.33104181846427,34413.011979774536,122.03207848595169,-17.93120330653744,100.65635496189174,Storm
1735,41.78923719756216,-90.32607005302506,34415.11896426346,126.41906933570837,134.9468319080603,-198.16294285384612,Storm
1736,41.78611159114254,-90.33070162598435,34417.150853090374,121.91332961451579,-192.34205280126534,167.4615518374721,Storm
1737,41.788621083798645,-90.32406300079218,34419.15338464725,120.15189341248532,43.878970061046374,119.78374177327305,Storm
1738,41.78968219642547,-90.32032113565857,34421.10456267072,117.0706814081021,135.26198999545704,181.68656089470028,Storm
1739,41.7903205395407,-90.31742480954814,34423.06548057868,117.65507447798197,184.3680587715299,21.561047311270954,Storm
1740,41.7885781239111,-90.31929000092738,34425.05097016117,119.12937494940888,-4.601746936037841,-58.867680065561956,Storm
1741,41.787386187979315,-90.32005423291099,34427.01902866047,118.0835099577009,-138.5235828623182,43.56433972921343,Storm
1742,41.78802675633272,-90.31715345632423,34428.90761565515,113.31521968088126,-89.19499026960848,252.78450732778526,Storm
1743,41.78939875188,-90.31278982534971,34430.802232018,113.67698177116337,33.27632171083903,55.70410830486611,Storm
1744,41.788632969733875,-90.312701749762,34432.79692123902,119.68135326121786,-58.030135649195984,-268.8063888133755,Storm
1745,41.78748752857933,-90.31337299219113,34434.78723570933,119.41886821852013,-187.30249385080455,-45.9989135080815,Storm
1746,41.7878460974577,-90.31103621455442,34436.75114641952,117.83464261129397,-166.17384876110486,64.10817332408345,Storm
1747,41.79117901039535,-90.30275074879916,34438.64237062138,113.47345211190901,152.38920225586298,229.74888991123328,Storm
1748,41.7904385824408,-90.30261196482832,34440.611603066354,118.1539466981765,63.61816405289295,-173.2609011162414,Storm
1749,41.791401670553185,-90.29906614872358,34442.49023312561,112.71780355525736,145.19873254354883,231.65606118792493,Storm
1750,41.78888357999503,-90.30248268995992,34444.34174199621,111.0905322360936,-121.33856601881652,142.45565146240637,Storm
1751,41.7893903262784,-90.29984955751323,34446.14881790634,108.42455460739868,-85.39218042915083,181.5841874117578,Storm
1752,41.792380482109785,-90.2922496059705,34448.07166799858,115.37100553435918,198.8951599614411,-281.9843968023643,Storm
1753,41.79212827640081,-90.29113437750848,34449.951084382126,112.76498301287081,158.94634631637274,73.57832015919485,Storm
1754,41.79257962584178,-90.28861203874659,34451.8452718559,113.65124842651261,189.35304766592844,-20.99428948414345,Storm
1755,41.792222929514885,-90.28770579152042,34453.82676088042,118.8893414716863,138.9551722285495,-262.5635588410337,Storm
1756,41.790321776420384,-90.28988845782945,34455.87100400268,122.65458733538783,-65.8883799686817,-259.79007734927404,Storm
1757,41.793029315181464,-90.28285374042734,34457.8226250046,117.09726011536583,190.13725339162824,190.184344363102,Storm
1758,41.79268541476001,-90.28192190139029,34459.6943194283,112.30166542230097,141.01896849838818,262.7791388603365,Storm
1759,41.78976292144698,-90.28614724813639,34461.607300790725,114.77888174525063,-165.95860555208586,-68.64144449199998,Storm
1760,41.789853929486156,-90.28434559217808,34463.570619448576,117.7991194709609,-171.58604438239917,-173.52413906998282,Storm
1761,41.79063453546561,-90.28116474033922,34465.521066509216,117.0268236386245,-108.25368918493106,-18.535673371452788,Storm
1762,41.79093860345474,-90.27893696448098,34467.54311082455,121.32265891984561,-92.57513301854297,-239.41313590934334,Storm
1763,41.79068160156878,-90.27783132837295,34469.606495973705,123.80310894954142,-133.0035643623569,-211.63466186874544,Storm
1764,41.79405122683153,-90.2694724379675,34471.58681020749,118.8188540269055,189.23071916491932,155.57550415108415,Storm
1765,41.79417724792844,-90.26760075589371,34473.5785677352,119.50545166300755,187.1045861078248,-36.15570809525485,Storm
1766,41.791566958421484,-90.27120169502767,34475.49582857216,115.0356502172015,-88.65260733493736,178.975918325512,Storm
1767,41.79190578259447,-90.26890440680172,34477.458170223625,117.74049908816089,-69.49843278354129,-120.36997577679102,Storm
1768,41.791678073318614,-90.26774018547347,34479.47544441411,121.03645142912622,-106.99760311686752,-222.19261306545877,Storm
1769,41.79192118402133,-90.2656343241881,34481.49079860866,120.92125167346,-97.41477559329361,-86.80815091566737,Storm
1770,41.79373859103732,-90.26037987027615,34483.571425719245,124.83762663477034,69.59768325829214,-262.46109466832905,Storm
1771,41.792031924390876,-90.26217356368907,34485.55054277128,118.7470231218651,-115.79722413386281,185.41418417500586,Storm
1772,41.79192486675402,-90.26076803908283,34487.558883622914,120.5004510979971,-141.2312305664917,-94.41291208648707,Storm
1773,41.794943097174595,-90.25311193836171,34489.61246169169,123.21468412671692,145.86356874325605,-207.0448133139344,Storm
1774,41.79196269125711,-90.25745311031672,34491.63367603341,121.27286050302143,-166.90526575272403,-9.277202951993502,Storm
1775,41.79298870438723,-90.25378144417654,34493.62198934679,119.29879880326413,-79.03219548858544,38.045018690312475,Storm
1776,41.79514152833153,-90.24785615640798,34495.667912480676,122.7553880331291,121.52195619339005,-217.7109071083541,Storm
1777,41.794396387535286,-90.2477267981205,34497.67556477976,120.45913794514057,32.279633821713986,3.3052562339183282,Storm
1778,41.792797188768596,-90.24930555577393,34499.638511554134,117.77680646244465,-142.36848559472017,74.39909131738943,Storm
1779,41.79346271772346,-90.24635485798423,34501.59178119607,117.1961785162269,-90.54383285569133,-7.299408873592483,Storm
1780,41.7928445277766,-90.24597159799798,34503.535831134985,116.64299633516602,-167.09107028917526,-24.24956567182619,Storm
1781,41.79388857477914,-90.24226386411296,34505.39719170721,111.68163433352571,-77.41461278287187,193.42872671121262,Storm
1782,41.79303791824244,-90.24234553730639,34507.277253885295,112.8037306850642,-177.2085092010527,-48.835635049002036,Storm
1783,41.79479101145845,-90.23721971099441,34509.096588226355,109.16006046359661,-16.62743034742479,135.00364577947124,Storm
1784,41.79540171848976,-90.23437865705183,34510.883386549925,107.2078994143107,29.715030036084386,100.32740231650865,Storm
1785,41.79636004775948,-90.23084235863243,34512.598467550066,102.90486000844048,110.81971426070243,217.32178419491322,Storm
1786,41.794654635031236,-90.23263354420895,34514.31975171799,103.27705007537651,-74.4498013110118,22.813623218341775,Storm
1787,41.796906847785586,-90.2265094788203,34515.943030481765,97.39672582647951,136.04323137567997,293.67067857903385,Storm
1788,41.79725177514348,-90.22419998422455,34517.61737184377,100.46048172042138,155.80772441750526,-77.11964242537391,Storm
